,content,polarity
1149,RT @Senado_PRI: Desde que se aprobó la #ReformaLaboral hay una baja consistente en la tasa de informalidad: Secretario @navarreteprida,0
1150,Desde que se aprobó la #ReformaLaboral hay una baja consistente en la tasa de informalidad: Secretario @navarreteprida,0
1151,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1152,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1153,#ReformaLaboral el fin del progreso.,1
1154,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1155,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1156,RT @dalgorfback: Esta #ReformaLaboral empresarial es una canallada del gobierno NM y un grave retroceso en derecho de trabajadores https://…,1
1157,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1158,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1159,RT @NOalPlanLaboral: Promulgación d #ReformaLaboral atenta contra #HuelgaEfectiva con adecuaciones necesarias y servicios minimos https://t…,0
1160,"Excusandose en mujeres y jovenes para precarizar aún + el trabajo, lo cierto #ReformaLaboral es + retrocesos https://t.co/lW6QD0atGD",0
1161,RT @kalitruri: #ReformaLaboral q promulgó ex agente d AFP y actual Ministra dl trabajo y Previsión no responde a los trabajadores https://t…,0
1162,RT @fkastro: De todas las malas reformas de NuevaMayoría si había una mala era #ReformaLaboral. Más trabajadores precarizados. https://t.co…,0
1163,RT @leorissetti: Me gustaría saber con que datos y bajo que supuestos economistas dicen q #ReformaLaboral va a impactar en el empleo....,1
1164,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1165,RT @kalitruri: #ReformaLaboral q promulgó ex agente d AFP y actual Ministra dl trabajo y Previsión no responde a los trabajadores https://t…,0
1166,"RT @MonicaEug: Imagínese, pues @matiburgos  si todos los más privilegiados están ""disconformes"", cómo estarán los menos privileados con la…",1
1167,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1168,RT @leorissetti: Me gustaría saber con que datos y bajo que supuestos economistas dicen q #ReformaLaboral va a impactar en el empleo....,1
1169,RT @JoseLuisNilo: Hoy se promulgó la #ReformaLaboral y @24HorasTVN lo pasa n nota de 39 seg a las 21:39.Pero d lo bien q s trabajar n la 3r…,1
1170,"RT @PublimetroChile: [AMPLIAMOS] Presidenta Bachelet promulga la #ReformaLaboral: ""Aspirábamos a más"" https://t.co/6yOgmROF2d https://t.co/…",1
1171,"Cuando una coalición como la NM gobierna con un 8% de aprobación, no creo que sean capaces de aterrizar una #ReformaLaboral como la gente.",0
1172,RT @leorissetti: Me gustaría saber con que datos y bajo que supuestos economistas dicen q #ReformaLaboral va a impactar en el empleo....,1
1173,Me gustaría saber con que datos y bajo que supuestos economistas dicen q #ReformaLaboral va a impactar en el empleo....,1
1174,"RT @dalgorfback: Bachelet dijo que aspiraba a más con la #ReformaLaboral, pues NO SE NOTÓ! Proyecto era antitrabajadores desde el inicio, a…",1
1175,"Bachelet dijo que aspiraba a más con la #ReformaLaboral, pues NO SE NOTÓ! Proyecto era antitrabajadores desde el inicio, ahora fingen que no",1
1176,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1177,RT @CNNChile: Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,1
1178,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1179,RT @SindicatoCDF: Triste día para los trabajadores #ReformaLaboral es un terrible retroceso y profundiza Plan Laboral de la Dictadura. http…,1
1180,Hoy se promulgó la #ReformaLaboral y @24HorasTVN lo pasa n nota de 39 seg a las 21:39.Pero d lo bien q s trabajar n la 3ra edad nota d 4m14s,0
1181,"RT @NOalPlanLaboral: Uno d Pilares dl Plan Laboral d la Dictadura Atomizacion Org.Sindicales, profundizado por #ReformaLaboral d Bachelet h…",0
1182,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1183,"RT @raul_morales: #ReformaLaboral Hoy Sindicalismo oficialista (y amarillista) estará exultante en La Moneda, promulgando reforma laboral d…",0
1184,RT @SindicatoCDF: Triste día para los trabajadores #ReformaLaboral es un terrible retroceso y profundiza Plan Laboral de la Dictadura. http…,1
1185,RT @CNNChile: Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,1
1186,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1187,"#ReformaLaboral promulgada otro gran gran error del Gobierno, solo significara menor empleo especialmente para jóvenes.",1
1188,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1189,RT @supernovaf: @presidencia_cl @MintrabChile @Min_Hacienda Bachelet orgullosa por #ReformaLaboral ES #MonopolioSindical CUT https://t.co/Y…,1
1190,RT @supernovaf: @presidencia_cl @MintrabChile @Min_Hacienda Bachelet orgullosa por #ReformaLaboral ES #MonopolioSindical CUT https://t.co/Y…,1
1191,RT @CNNChile: Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,1
1192,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1193,RT @CNNChile: Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,1
1194,RT @CNNChile: Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,1
1195,RT @CNNChile: Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,1
1196,Presidenta Bachelet promulgó la #ReformaLaboral https://t.co/2qjUNZj7lE #CNNChile https://t.co/tpZCA13nl0,0
1197,"RT @RNchile: @allamand: ""Esta reforma simplemente satisface los anhelos de la CUT y de los sectores más extremos"" #reformalaboral https://t…",1
1198,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1199,"RT @PublimetroChile: [AMPLIAMOS] Presidenta Bachelet promulga la #ReformaLaboral: ""Aspirábamos a más"" https://t.co/6yOgmROF2d https://t.co/…",1
1200,RT @supernovaf: @presidencia_cl @MintrabChile @Min_Hacienda Bachelet orgullosa por #ReformaLaboral ES #MonopolioSindical CUT https://t.co/Y…,1
1201,"RT @PublimetroChile: [AMPLIAMOS] Presidenta Bachelet promulga la #ReformaLaboral: ""Aspirábamos a más"" https://t.co/6yOgmROF2d https://t.co/…",1
1202,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1203,"RT @PublimetroChile: [AMPLIAMOS] Presidenta Bachelet promulga la #ReformaLaboral: ""Aspirábamos a más"" https://t.co/6yOgmROF2d https://t.co/…",1
1204,RT @supernovaf: @presidencia_cl @MintrabChile @Min_Hacienda Bachelet orgullosa por #ReformaLaboral ES #MonopolioSindical CUT https://t.co/Y…,1
1205,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1206,RT @SindicatoCDF: Triste día para los trabajadores #ReformaLaboral es un terrible retroceso y profundiza Plan Laboral de la Dictadura. http…,1
1207,RT @SindicatoCDF: Triste día para los trabajadores #ReformaLaboral es un terrible retroceso y profundiza Plan Laboral de la Dictadura. http…,1
1208,RT @supernovaf: @presidencia_cl @MintrabChile @Min_Hacienda Bachelet orgullosa por #ReformaLaboral ES #MonopolioSindical CUT https://t.co/Y…,1
1209,"Bachelet promulgó Reforma Laboral: ""No es todo lo que el Ejecutivo impulsó"" https://t.co/2SvsK4OvdZ vía @nacioncl #ReformaLaboral",0
1210,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1211,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1212,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1213,Hasta el loleeee de esto nos vamos a arrepentir #ReformaLaboral https://t.co/aMdLlTw9FY,1
1214,"RT @raul_morales: Vean (la foto) Sindicalismo cooptado y oficialista exultante, celebrando una pésima #reformalaboral @NOalPlanLaboral http…",1
1215,"RT @RNchile: @allamand: ""Esta reforma simplemente satisface los anhelos de la CUT y de los sectores más extremos"" #reformalaboral https://t…",1
1216,"RT @RNchile: @allamand: ""Esta reforma simplemente satisface los anhelos de la CUT y de los sectores más extremos"" #reformalaboral https://t…",1
1217,"Hoy se promulgó eso que le dicen #ReformaLaboral... vergüenza, qué más se puede decir. Vergüenza.",0
1218,RT @sandroriquelme: #Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https:/…,0
1219,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1220,"@allamand: ""Esta reforma simplemente satisface los anhelos de la CUT y de los sectores más extremos"" #reformalaboral https://t.co/JXJxycRfsl",1
1221,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1222,RT @kalitruri: #ReformaLaboral q promulgó ex agente d AFP y actual Ministra dl trabajo y Previsión no responde a los trabajadores https://t…,0
1223,RT @CNNChile: AHORA: Presidenta Bachelet promulga la #ReformaLaboral #CNNChile https://t.co/08bOERNzB7,1
1224,"RT @leorissetti: Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para lo…",1
1225,"Hoy se promulgó #ReformaLaboral, una gran decepción. Vamos a tener q poner + empeño para construir un futuro mejor para los trabajadores",1
1226,"RT @MonicaEug: Cualquiera q escuchara a Patricio Melero pensaría q la #ReformaLaboral es al sindicalismo. Si la lleva a Suecia, vuelve estí…",0
1227,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1228,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1229,#JavieraBlanco #ReformaLaboral #Cadem #DilmaRousseff #Clasificatorias y más AHORA Een @SERANOTICIA con @PaolaBerlin y @aguirreseba | 1001.FM,1
1230,#JavieraBlanco #ReformaLaboral #Cadem #DilmaRousseff #Clasificatorias y más AHORA Een @SERANOTICIA con @PaolaBerlin y @aguirreseba | 1001.FM,1
1231,RT @SindicatoCDF: Triste día para los trabajadores #ReformaLaboral es un terrible retroceso y profundiza Plan Laboral de la Dictadura. http…,1
1232,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1233,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1234,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1235,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1236,@Almagro_OEA2015 @UNAM_MX @OEA_oficial @JLozanoA no se necesita sacar el arma y dar el disparo @SCJN #REFORMALABORAL https://t.co/TwibMjvxuj,0
1237,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1238,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1239,RT @kalitruri: #ReformaLaboral q promulgó ex agente d AFP y actual Ministra dl trabajo y Previsión no responde a los trabajadores https://t…,0
1240,"Esta no es una #reformalaboral sino q es una reforma sindical, y tmb una forma de dar el gusto al PC https://t.co/gGkihDrYZK",1
1241,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1242,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1243,RT @indomitayloca: La @Cutchile celebrando la #reformalaboral los muy ctm,1
1244,"Uno d Pilares dl Plan Laboral d la Dictadura Atomizacion Org.Sindicales, profundizado por #ReformaLaboral d Bachelet https://t.co/FjZ8J9com1",0
1245,#Supermercados abusan de #Empacadores no estan incluidos en la #ReformaLaboral cuando jubiles seguiran abusando https://t.co/WB6bfKAbz0,0
1246,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1247,RT @AvellanasJose: #addobjetivogobernar #ADDObjetivoMoncloa Ni siquiera han ofertado modificar la #ReformaLaboral  Con el pie sobre nuestra…,1
1248,"RT @MonicaEug: Cualquiera q escuchara a Patricio Melero pensaría q la #ReformaLaboral es al sindicalismo. Si la lleva a Suecia, vuelve estí…",0
1249,RT @kalitruri: #ReformaLaboral q promulgó ex agente d AFP y actual Ministra dl trabajo y Previsión no responde a los trabajadores https://t…,0
1250,Sin o Con #ReformaLaboral en #Chile siempre gobierno y empresarios son quienes generan trabajo.. Pq tendría q disminuir empleo? #CNNChile,1
1251,"Cualquiera q escuchara a Patricio Melero pensaría q la #ReformaLaboral es al sindicalismo. Si la lleva a Suecia, vuelve estítico  @CNNChile",0
1252,"Imagínese, pues @matiburgos  si todos los más privilegiados están ""disconformes"", cómo estarán los menos privileados con la  #ReformaLaboral",0
1253,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1254,"Que #ReformaLaboral y Weas! Que se acabe luego este @GobiernodeChile de mierda para que se arregle todo, no puedo encontrar trabajo",1
1255,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1256,RT @CNNChile: AHORA: Presidenta Bachelet promulga la #ReformaLaboral #CNNChile https://t.co/08bOERNzB7,1
1257,"RT @LucaChao_: As indemnizacións por despido desplómanse. Aumenta a precariedade, tamén nos despidos. Éxitos da #reformalaboral. https://t.…",0
1258,RT @fkastro: Hace 3 días se le cayó el internet a la CUT. Más encima aparecen hoy aplaudiendo a Bachelet por la #ReformaLaboral #NuevaRelac…,0
1259,RT @IvanOlguin: Una #ReformaLaboral que no contenga ninguna propuesta para aumentar la generación de empleo ni siquiera merece llamarse #Re…,1
1260,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
1261,"RT @dcapelazo: Se promulgó la #ReformaLaboral, una verguenza de ley que no actualiza nada, la Corte Suprema da más que el gobierno. #Quesea…",0
1262,"RT @dcapelazo: Se promulgó la #ReformaLaboral, una verguenza de ley que no actualiza nada, la Corte Suprema da más que el gobierno. #Quesea…",0
1263,RT @SindicatoCDF: Triste día para los trabajadores #ReformaLaboral es un terrible retroceso y profundiza Plan Laboral de la Dictadura. http…,1
1264,RT @IvanOlguin: Una #ReformaLaboral que no contenga ninguna propuesta para aumentar la generación de empleo ni siquiera merece llamarse #Re…,1
1265,RT @AvellanasJose: #addobjetivogobernar #ADDObjetivoMoncloa Ni siquiera han ofertado modificar la #ReformaLaboral  Con el pie sobre nuestra…,1
1266,RT @AvellanasJose: #ADDObjetivoMoncloa Ni modificar la #ReformaLaboral ni la #LeyMordaza ni la d Educacion. Hay una gran operación para aca…,1
1267,RT @kalitruri: #ReformaLaboral q promulgó ex agente d AFP y actual Ministra dl trabajo y Previsión no responde a los trabajadores https://t…,0
1268,RT @AvellanasJose: #ADDObjetivoMoncloa Ni modificar la #ReformaLaboral ni la #LeyMordaza ni la d Educacion. Hay una gran operación para aca…,1
1269,"RT @AndresVelasco: Se promulgó #ReformaLaboral y todos aspirábamos a más: una reforma pensada para mujeres y jóvenes, pero no fue así https…",1
